miRNA	Metabolite	coef_Endo3
hsa-miR-92b-5p	SM(d18:1/24:1)	-0.324634458
hsa-miR-98-5p	SM(d18:1/24:1)	-0.330454346
hsa-miR-10b-5p	sphinganine	-0.102931441
hsa-miR-183-5p	sphinganine	0.061940274
hsa-miR-186-5p	sphinganine	0.000086
hsa-miR-1908-5p	sphinganine	0.174366338
hsa-miR-30a-5p	sphinganine	0.085594215
hsa-miR-340-3p	sphinganine	0.03978856
hsa-miR-342-3p	sphinganine	0.074400627
hsa-miR-370-3p	sphinganine	-0.159302675
hsa-miR-374a-3p	sphinganine	0.348988471
hsa-miR-451a	sphinganine	0.136834329
hsa-miR-486-5p	sphinganine	0.120446292
hsa-miR-656-3p	sphinganine	-0.103683271
hsa-miR-671-3p	sphinganine	0.28221771
hsa-miR-6815-5p	sphinganine	0.252333952
hsa-miR-96-5p	sphinganine	0.098113128
hsa-let-7b-5p	sphingosine	0.087901975
hsa-miR-1301-3p	sphingosine	0.008514598
hsa-miR-143-3p	sphingosine	-0.072237534
hsa-miR-182-5p	sphingosine	0.019170808
hsa-miR-21-5p	sphingosine	-0.023311262
hsa-miR-23a-3p	sphingosine	0.091511279
hsa-miR-30a-5p	sphingosine	0.041465915
hsa-miR-30d-5p	sphingosine	0.022272002
hsa-miR-30e-5p	sphingosine	0.010400178
hsa-miR-320a-3p	sphingosine	0.10984379
hsa-miR-320b	sphingosine	0.037630861
hsa-miR-342-3p	sphingosine	0.065558658
hsa-miR-450a-5p	sphingosine	-0.135193025
hsa-miR-486-5p	sphingosine	0.167503447
hsa-miR-501-3p	sphingosine	0.129374351
hsa-miR-6815-5p	sphingosine	0.344066176
hsa-miR-92b-3p	sphingosine	0.038940713
hsa-miR-95-3p	sphingosine	-0.318009444
hsa-let-7g-5p	sphingosine-1-phosphate	0.056697116
hsa-miR-122-5p	sphingosine-1-phosphate	-0.050964077
hsa-miR-183-5p	sphingosine-1-phosphate	0.42223755
hsa-miR-3131	sphingosine-1-phosphate	-0.092342366
hsa-miR-625-5p	taurine	0.027696366
hsa-miR-342-3p	sphingosine-1-phosphate	0.191933457
hsa-miR-409-3p	sphingosine-1-phosphate	-0.134911133
hsa-miR-500a-3p	sphingosine-1-phosphate	0.290046596
hsa-miR-874-3p	sphingosine-1-phosphate	0.567750382
hsa-let-7a-3p	stearate	0.387149599
hsa-let-7b-5p	stearate	0.144973213
hsa-miR-625-5p	Aspartic acid	0.12541289
hsa-let-7e-5p	stearate	0.144179378
hsa-let-7f-5p	stearate	0.091704429
hsa-let-7i-5p	stearate	0.06864977
hsa-miR-625-5p	arginine	-0.782380792
hsa-miR-100-5p	stearate	-0.148428579
hsa-miR-625-5p	2-Aminoadipic acid	-0.603647449
hsa-miR-10399-3p	stearate	0.541322412
hsa-miR-10399-5p	stearate	0.345214198
hsa-miR-10a-5p	stearate	-0.185467179
hsa-miR-11400	stearate	0.251897049
hsa-miR-1180-3p	stearate	0.488390315
hsa-miR-126-3p	stearate	0.120309679
hsa-miR-126-5p	stearate	0.105000896
hsa-miR-628-3p	TG(45:1)	-0.058466654
hsa-miR-1287-5p	stearate	0.293692608
hsa-miR-628-3p	TG(43:1)	-0.070236132
hsa-miR-1292-5p	stearate	0.222950813
hsa-miR-1307-3p	stearate	0.283759276
hsa-miR-1307-5p	stearate	0.361906405
hsa-miR-628-3p	TG(43:0)	-0.129165107
hsa-miR-130b-5p	stearate	0.266928796
hsa-miR-628-3p	Arachidonic acid	0.072106454
hsa-miR-134-5p	stearate	0.224450509
hsa-miR-628-3p	TG(43:2)	-0.022698794
hsa-miR-628-3p	TG(52:1)	-0.12760249
hsa-miR-628-3p	TG(55:2)	-0.106763417
hsa-miR-136-3p	stearate	0.238094003
hsa-miR-139-3p	stearate	0.054052707
hsa-miR-628-3p	11-HDoHE	0.01188157
hsa-miR-142-3p	stearate	0.482182224
hsa-miR-628-3p	TG(56:1)	-0.131286994
hsa-miR-628-3p	TG(49:1)	-0.109072959
hsa-miR-1468-5p	stearate	0.333664734
hsa-miR-148b-3p	stearate	0.157685519
hsa-miR-628-3p	Glutathione_reduced	-0.052463013
hsa-miR-628-3p	TG(44:1)	-0.029443826
hsa-miR-151a-3p	stearate	0.086109699
hsa-miR-152-3p	stearate	0.159981053
hsa-miR-628-3p	TG(51:0)	-0.118775872
hsa-miR-155-5p	stearate	0.335387316
hsa-miR-628-3p	16-hydroxypalmitate	-0.012146246
hsa-miR-628-3p	Anthranilic acid	0.023162723
hsa-miR-628-3p	TG(54:2)	-0.102153116
hsa-miR-628-3p	metronidazole	-0.09754147
hsa-miR-15a-5p	stearate	0.186501862
hsa-miR-628-3p	DG(36:1)	-0.070937455
hsa-miR-15b-3p	stearate	0.225455456
hsa-miR-15b-5p	stearate	0.39894628
hsa-miR-17-5p	stearate	0.296850664
hsa-miR-181a-2-3p	stearate	0.472594121
hsa-miR-628-3p	N2,N2-dimethylguanosine	-0.029276363
hsa-miR-181a-5p	stearate	0.167437593
hsa-miR-1843	stearate	0.303771128
hsa-miR-628-3p	heptadecanoate	-0.075583577
hsa-miR-628-3p	TG(51:2)	-0.034844754
hsa-miR-185-5p	stearate	0.207456025
hsa-miR-1908-5p	stearate	0.330583992
hsa-miR-193b-5p	stearate	0.465683439
hsa-miR-194-5p	stearate	0.188801244
hsa-miR-199a-3pXhsa-miR-199b-3p	stearate	0.152095873
hsa-miR-628-3p	hypoxanthine	0.025701053
hsa-miR-628-3p	Aspartic acid	0.213337295
hsa-miR-628-3p	hypoxanthine	0.02539696
hsa-miR-199a-5p	stearate	0.196559875
hsa-miR-628-3p	adrenate	0.003884873
hsa-miR-19a-3p	stearate	0.559841688
hsa-miR-19b-3p	stearate	0.400305398
hsa-miR-200c-3p	stearate	0.35369224
hsa-miR-21-3p	stearate	0.370698218
hsa-miR-221-3p	stearate	0.235518499
hsa-miR-222-3p	stearate	0.132333113
hsa-miR-223-3p	stearate	0.118308163
hsa-miR-224-5p	stearate	0.198186205
hsa-miR-22-5p	stearate	0.21896221
hsa-miR-2355-5p	stearate	0.569663684
hsa-miR-23a-3p	stearate	0.087460814
hsa-miR-23b-5p	stearate	0.234046292
hsa-miR-27b-3p	stearate	0.088639577
hsa-miR-28-5p	stearate	0.218702804
hsa-miR-29b-3p	stearate	0.471402907
hsa-miR-29c-3p	stearate	0.208846484
hsa-miR-30a-3p	stearate	0.24807655
hsa-miR-30b-5p	stearate	0.250751083
hsa-miR-30c-5p	stearate	0.250386421
hsa-miR-30e-5p	stearate	0.119817413
hsa-miR-3143	stearate	0.336845404
hsa-miR-3158-3p	stearate	0.392523121
hsa-miR-323a-3p	stearate	0.602658658
hsa-miR-323b-3p	stearate	0.234840605
hsa-miR-326	stearate	0.209376963
hsa-miR-329-3p	stearate	0.212545557
hsa-miR-331-3p	stearate	0.337337795
hsa-miR-335-3p	stearate	0.034446981
hsa-miR-335-5p	stearate	0.351625307
hsa-miR-339-3p	stearate	0.356909546
hsa-miR-339-5p	stearate	0.430424284
hsa-miR-340-3p	stearate	0.267278889
hsa-miR-340-5p	stearate	0.229490298
hsa-miR-345-5p	stearate	0.312792657
hsa-miR-361-3p	stearate	0.381599189
hsa-miR-3688-3p	stearate	0.453563631
hsa-miR-374a-3p	stearate	0.253648735
hsa-miR-379-5p	stearate	0.434987844
hsa-miR-409-3p	stearate	0.236485713
hsa-miR-411-3p	stearate	0.175100835
hsa-miR-411-5p	stearate	0.226391629
hsa-miR-421	stearate	0.185583175
hsa-miR-425-5p	stearate	0.269812337
hsa-miR-432-5p	stearate	0.397402247
hsa-miR-433-3p	stearate	0.363229643
hsa-miR-4446-3p	stearate	0.147779619
hsa-miR-450b-5p	stearate	0.024343108
hsa-miR-4677-3p	stearate	0.312073121
hsa-miR-4732-3p	stearate	0.184500126
hsa-miR-485-3p	stearate	0.205782031
hsa-miR-493-5p	stearate	0.249775929
hsa-miR-494-3p	stearate	0.260037647
hsa-miR-5010-5p	stearate	0.510740556
hsa-miR-503-5p	stearate	0.492542961
hsa-miR-505-3p	stearate	0.475517445
hsa-miR-548av-5pXhsa-miR-548k	stearate	0.22288504
hsa-miR-548e-3p	stearate	0.147543544
hsa-miR-550a-3-5p	stearate	0.452570848
hsa-miR-574-3p	stearate	0.300126943
hsa-miR-576-5p	stearate	0.486591854
hsa-miR-577	stearate	0.35815333
hsa-miR-584-5p	stearate	0.192785386
hsa-miR-615-3p	stearate	0.350400725
hsa-miR-629-5p	LPE(22:6)	0.635120114
hsa-miR-625-3p	stearate	0.321994581
hsa-miR-629-5p	LPC(22:6)	0.555818692
hsa-miR-629-5p	stearate	0.147714857
hsa-miR-654-3p	stearate	0.215466677
hsa-miR-654-5p	stearate	0.102433388
hsa-miR-660-5p	stearate	0.20864209
hsa-miR-6842-3p	stearate	0.305529557
hsa-miR-7-5p	stearate	0.486704616
hsa-miR-766-3p	stearate	0.259930831
hsa-miR-769-5p	stearate	0.019757212
hsa-miR-7706	stearate	0.6594066
hsa-miR-889-3p	stearate	0.450032402
hsa-miR-92a-3p	stearate	0.195699194
hsa-miR-92b-5p	stearate	0.728103256
hsa-miR-95-3p	stearate	0.615011052
hsa-miR-99a-5p	stearate	-0.126087787
hsa-let-7c-5p	Stearic acid	0.239904267
hsa-miR-642a-3p	C8 carnitine	0.122427471
hsa-miR-125a-3p	Stearic acid	0.362343192
hsa-miR-125b-1-3p	Stearic acid	0.306288934
hsa-miR-181a-5p	Stearic acid	0.036786971
hsa-miR-197-3p	Stearic acid	0.136438193
hsa-miR-30e-3p	Stearic acid	0.543500126
hsa-miR-323a-3p	Stearic acid	0.401151885
hsa-miR-323b-3p	Stearic acid	0.216163528
hsa-miR-331-5p	Stearic acid	0.242526776
hsa-miR-340-3p	Stearic acid	0.234663837
hsa-miR-374a-5p	Stearic acid	0.121012134
hsa-miR-374b-5p	Stearic acid	0.390478758
hsa-miR-379-5p	Stearic acid	0.554289282
hsa-miR-409-3p	Stearic acid	0.251694024
hsa-miR-409-5p	Stearic acid	0.245289045
hsa-miR-410-3p	Stearic acid	0.160340193
hsa-miR-411-3p	Stearic acid	0.403855882
hsa-miR-4446-3p	Stearic acid	0.316111637
hsa-miR-450a-5p	Stearic acid	0.380531518
hsa-miR-485-5p	Stearic acid	0.220168709
hsa-miR-505-3p	Stearic acid	0.398882027
hsa-miR-532-5p	Stearic acid	0.49601193
hsa-miR-605-3p	Stearic acid	0.429305071
hsa-miR-652-3p	Stearic acid	0.285285551
hsa-miR-654-5p	Stearic acid	0.159478286
hsa-miR-6852-5p	Stearic acid	0.246990744
hsa-miR-92b-5p	Stearic acid	0.505689341
hsa-miR-95-3p	Stearic acid	0.507612247
hsa-miR-98-5p	Stearic acid	0.346162721
hsa-miR-10b-3p	Succinic acid/Methylmalonic acid	-0.348649507
hsa-miR-16-2-3p	Succinic acid/Methylmalonic acid	-0.266334242
hsa-miR-16-5p	Succinic acid/Methylmalonic acid	-0.29671647
hsa-miR-181c-5p	Succinic acid/Methylmalonic acid	-0.154907161
hsa-miR-2110	Succinic acid/Methylmalonic acid	-0.231705486
hsa-miR-215-5p	Succinic acid/Methylmalonic acid	-0.245260224
hsa-miR-23b-5p	Succinic acid/Methylmalonic acid	-0.144513558
hsa-miR-323a-3p	Succinic acid/Methylmalonic acid	-0.206509109
hsa-miR-345-5p	Succinic acid/Methylmalonic acid	-0.415868926
hsa-miR-3688-3p	Succinic acid/Methylmalonic acid	-0.326671299
hsa-miR-409-3p	Succinic acid/Methylmalonic acid	-0.415715269
hsa-miR-421	Succinic acid/Methylmalonic acid	-0.172916767
hsa-miR-494-3p	Succinic acid/Methylmalonic acid	-0.302360429
hsa-miR-495-3p	Succinic acid/Methylmalonic acid	-0.324675365
hsa-miR-576-5p	Succinic acid/Methylmalonic acid	-0.399752506
hsa-miR-656-3p	Succinic acid/Methylmalonic acid	-0.294474917
hsa-miR-664a-5p	Succinic acid/Methylmalonic acid	-0.36019196
hsa-miR-6842-3p	Succinic acid/Methylmalonic acid	-0.38594158
hsa-miR-744-5p	Succinic acid/Methylmalonic acid	-0.475296639
hsa-miR-873-5p	Succinic acid/Methylmalonic acid	-0.320206734
hsa-miR-125a-3p	sulfamethoxazole	0.132325197
hsa-miR-181a-2-3p	sulfamethoxazole	0.245965921
hsa-miR-25-5p	sulfamethoxazole	0.307653592
hsa-miR-26a-5p	sulfamethoxazole	0.063045571
hsa-miR-27b-3p	sulfamethoxazole	0.074202497
hsa-miR-30d-5p	sulfamethoxazole	0.038384554
hsa-miR-330-3p	sulfamethoxazole	0.338157431
hsa-miR-379-5p	sulfamethoxazole	0.266705089
hsa-miR-485-3p	sulfamethoxazole	0.053688789
hsa-miR-505-3p	sulfamethoxazole	0.135749768
hsa-miR-505-5p	sulfamethoxazole	0.281227089
hsa-miR-625-5p	sulfamethoxazole	0.112899428
hsa-miR-651-5p	15-HETE	0.026996354
hsa-miR-654-5p	sulfamethoxazole	0.352572179
hsa-miR-6852-5p	sulfamethoxazole	0.241112294
hsa-miR-766-3p	sulfamethoxazole	0.177482964
hsa-miR-766-5p	sulfamethoxazole	0.109077592
hsa-miR-651-5p	10-HDoHE/14-HDoHE	0.10365175
hsa-miR-128-3p	T4	-0.126480387
hsa-miR-130b-3p	T4	-0.403701826
hsa-miR-144-3p	T4	-0.116728334
hsa-miR-1468-5p	T4	-0.207521088
hsa-miR-185-5p	T4	-0.026811475
hsa-miR-323a-3p	T4	-0.25241141
hsa-miR-326	T4	-0.308451104
hsa-miR-338-5p	T4	-0.194956486
hsa-miR-342-3p	T4	-0.154259392
hsa-miR-362-5p	T4	-0.396605334
hsa-miR-374a-5p	T4	-0.180035645
hsa-miR-382-5p	T4	-0.3698687
hsa-miR-411-5p	T4	-0.376681452
hsa-miR-424-3p	T4	-0.115134473
hsa-miR-4454	T4	-0.36077524
hsa-miR-485-3p	T4	-0.313017319
hsa-miR-548e-3p	T4	-0.336390245
hsa-miR-589-5p	T4	-0.101831533
hsa-miR-629-5p	T4	-0.216973783
hsa-miR-652-3p	T4	-0.14482036
hsa-miR-7-5p	T4	-0.192794827
hsa-miR-873-5p	T4	-0.345868076
hsa-miR-874-3p	T4	-0.235397201
hsa-let-7a-3p	taurine	-0.011407903
hsa-miR-106a-5p	taurine	-0.092002315
hsa-miR-106b-3p	taurine	-0.117809208
hsa-miR-1180-3p	taurine	-0.082667924
hsa-miR-122-5p	taurine	-0.103065213
hsa-miR-125a-3p	taurine	-0.250317435
hsa-miR-125a-5p	taurine	0.101962818
hsa-miR-125b-5p	taurine	0.152336046
hsa-miR-1271-5p	taurine	-0.097533423
hsa-miR-1273h-3p	taurine	-0.197044282
hsa-miR-1307-5p	taurine	-0.215457685
hsa-miR-141-3p	taurine	-0.010888647
hsa-miR-143-3p	taurine	-0.217850443
hsa-miR-144-3p	taurine	-0.086502341
hsa-miR-145-3p	taurine	-0.060221578
hsa-miR-16-2-3p	taurine	-0.099616786
hsa-miR-16-5p	taurine	-0.084543374
hsa-miR-181a-2-3p	taurine	-0.44791451
hsa-miR-181c-5p	taurine	-0.28855682
hsa-miR-1843	taurine	-0.311340518
hsa-miR-197-3p	taurine	-0.005195427
hsa-miR-199a-5p	taurine	-0.251701192
hsa-miR-652-3p	Aspartic acid	0.039724223
hsa-miR-199b-5p	taurine	-0.550424116
hsa-miR-21-3p	taurine	-0.075416037
hsa-miR-215-5p	taurine	-0.169492433
hsa-miR-22-5p	taurine	-0.212414829
hsa-miR-23a-3p	taurine	-0.103051593
hsa-miR-23b-3p	taurine	-0.191673296
hsa-miR-25-5p	taurine	-0.008045081
hsa-miR-27a-5p	taurine	-0.199810945
hsa-miR-30e-3p	taurine	-0.389655243
hsa-miR-323a-3p	taurine	-0.213048134
hsa-miR-335-5p	taurine	-0.302463519
hsa-miR-339-3p	taurine	-0.289423318
hsa-miR-342-5p	taurine	-0.195947467
hsa-miR-345-5p	taurine	-0.160512534
hsa-miR-3605-5p	taurine	-0.063598186
hsa-miR-361-5p	taurine	-0.299254046
hsa-miR-361-5p	taurine	-0.079427863
hsa-miR-371b-5p	taurine	-0.058419876
hsa-miR-371b-5p	taurine	-0.567926525
hsa-miR-374a-5p	taurine	-0.415762634
hsa-miR-375-3p	taurine	-0.16077852
hsa-miR-423-5p	taurine	0.09742596
hsa-miR-424-3p	taurine	-0.353558226
hsa-miR-424-3p	taurine	-0.144028582
hsa-miR-425-3p	taurine	-0.338735665
hsa-miR-652-3p	Aconitic acid	-0.770022097
hsa-miR-450a-5p	taurine	-0.414227918
hsa-miR-450a-5p	taurine	-0.101455759
hsa-miR-450b-5p	taurine	-0.324450698
hsa-miR-484	taurine	-0.072104694
hsa-miR-486-3p	taurine	-0.106246096
hsa-miR-486-3p	taurine	-0.294041368
hsa-miR-495-3p	taurine	-0.338021298
hsa-miR-505-3p	taurine	-0.023664176
hsa-miR-548e-3p	taurine	-0.138785537
hsa-miR-550a-3-5p	taurine	-0.337661039
hsa-miR-574-5p	taurine	-0.312781833
hsa-miR-576-5p	taurine	-0.256786824
hsa-miR-654-5p	taurine	-0.33249444
hsa-miR-660-5p	taurine	-0.263508281
hsa-miR-664a-5p	taurine	-0.482863654
hsa-miR-664a-5p	taurine	-0.321337331
hsa-miR-6852-5p	taurine	-0.281191088
hsa-miR-7-5p	taurine	-0.189882185
hsa-miR-766-5p	taurine	-0.01494351
hsa-miR-7706	taurine	-0.194163521
hsa-miR-873-5p	taurine	-0.260002638
hsa-miR-885-5p	taurine	-0.243292134
hsa-miR-92a-3p	taurine	0.219786288
hsa-miR-654-3p	Cer(d18:1/24:1)	0.085367632
hsa-miR-942-5p	taurine	-0.20512951
hsa-miR-95-3p	taurine	-0.308014613
hsa-miR-106b-3p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.38501139
hsa-miR-144-3p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.10069016
hsa-miR-1843	tauro-alpha-muricholate/tauro-beta-muricholate	-0.60499653
hsa-miR-197-3p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.08082533
hsa-miR-654-3p	glycocholate	-0.067895034
hsa-miR-654-3p	glycocholate	-0.062286497
hsa-miR-21-3p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.516305941
hsa-miR-221-5p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.318136038
hsa-miR-30e-5p	tauro-alpha-muricholate/tauro-beta-muricholate	0.054916202
hsa-miR-32-5p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.427734071
hsa-miR-361-5p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.237647751
hsa-miR-450b-5p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.310143153
hsa-miR-486-3p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.179064025
hsa-miR-548e-3p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.383190259
hsa-miR-629-5p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.325493601
hsa-miR-642a-3p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.406898385
hsa-miR-652-3p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.337260906
hsa-miR-744-5p	tauro-alpha-muricholate/tauro-beta-muricholate	-0.178892622
hsa-miR-10527-5p	taurochenodeoxycholate	-0.759051346
hsa-miR-146b-3p	taurochenodeoxycholate	-0.322775192
hsa-miR-206	taurochenodeoxycholate	-0.715850455
hsa-miR-21-3p	taurochenodeoxycholate	-0.612064135
hsa-miR-320d	taurochenodeoxycholate	-0.345366778
hsa-miR-331-5p	taurochenodeoxycholate	-0.455361027
hsa-miR-410-3p	taurochenodeoxycholate	-0.312411972
hsa-miR-433-3p	taurochenodeoxycholate	-0.247588323
hsa-miR-4659a-3p	taurochenodeoxycholate	-0.301439021
hsa-miR-652-3p	taurochenodeoxycholate	-0.470958033
hsa-miR-6815-5p	taurochenodeoxycholate	-0.547924657
hsa-miR-10527-5p	taurocholate	-0.53978997
hsa-miR-143-3p	taurocholate	0.173890556
hsa-miR-206	taurocholate	-0.758757545
hsa-miR-654-5p	Aspartic acid	0.353171348
hsa-miR-222-3p	taurocholate	0.098747936
hsa-miR-22-3p	taurocholate	-0.086871708
hsa-miR-26b-5p	taurocholate	0.197419574
hsa-miR-320d	taurocholate	-0.362282133
hsa-miR-6815-5p	taurocholate	-0.589116471
hsa-miR-93-5p	taurocholate	0.202191308
hsa-miR-10527-5p	Taurocholic acid	-0.567125481
hsa-miR-143-3p	Taurocholic acid	0.128014612
hsa-miR-22-3p	Taurocholic acid	-0.059086789
hsa-miR-320d	Taurocholic acid	-0.355467434
hsa-miR-378i	Taurocholic acid	0.088045785
hsa-miR-484	Taurocholic acid	-0.07088397
hsa-miR-642a-3p	Taurocholic acid	-0.603016758
hsa-miR-652-3p	Taurocholic acid	-0.496349662
hsa-let-7b-3p	taurodeoxycholate	-0.489072007
hsa-let-7c-5p	taurodeoxycholate	-0.345785788
hsa-miR-106b-3p	taurodeoxycholate	-0.482194248
hsa-miR-125a-3p	taurodeoxycholate	-0.461936878
hsa-miR-125a-5p	taurodeoxycholate	0.010756677
hsa-miR-181a-2-3p	taurodeoxycholate	-0.44972587
hsa-miR-183-5p	taurodeoxycholate	-0.292773547
hsa-miR-654-5p	arachidate	-0.008531927
hsa-miR-185-5p	taurodeoxycholate	-0.001689186
hsa-miR-222-3p	taurodeoxycholate	0.216739612
hsa-miR-26a-5p	taurodeoxycholate	0.072842908
hsa-miR-30e-5p	taurodeoxycholate	0.206689748
hsa-miR-339-5p	taurodeoxycholate	-0.513687587
hsa-miR-342-5p	taurodeoxycholate	-0.246349641
hsa-miR-363-3p	taurodeoxycholate	-0.224938311
hsa-miR-451a	taurodeoxycholate	-0.047751236
hsa-miR-486-3p	taurodeoxycholate	-0.1155163
hsa-miR-500a-3p	taurodeoxycholate	-0.097767322
hsa-miR-502-3p	taurodeoxycholate	-0.144551119
hsa-miR-654-5p	N-acetyltryptophan	0.05297283
hsa-miR-605-3p	taurodeoxycholate	0.224335857
hsa-miR-629-5p	taurodeoxycholate	-0.234398461
hsa-miR-92b-5p	taurodeoxycholate	-0.230957596
hsa-miR-101-3p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.099777166
hsa-miR-1255b-5p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.253558885
hsa-miR-125a-5p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	-0.070114076
hsa-miR-125b-5p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	-0.166764564
hsa-miR-128-3p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	-0.219499544
hsa-miR-1290	Taurodeoxycholic acid / Taurochenodeoxycholic acid	-0.059777392
hsa-miR-143-3p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.067107533
hsa-miR-146a-5p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.037077651
hsa-miR-150-3p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	-0.32397871
hsa-miR-185-5p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.059854985
hsa-miR-22-3p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	-0.028850035
hsa-miR-30d-5p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.035723508
hsa-miR-425-5p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.004279167
hsa-miR-432-5p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.210958499
hsa-miR-760	Taurodeoxycholic acid / Taurochenodeoxycholic acid	0.326401842
hsa-miR-127-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.175364517
hsa-miR-143-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.157326549
hsa-miR-145-5p	taurohyodeoxycholate/tauroursodeoxycholate	0.431426673
hsa-miR-221-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.117010538
hsa-miR-222-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.197916976
hsa-miR-223-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.367060527
hsa-miR-22-3p	taurohyodeoxycholate/tauroursodeoxycholate	-0.124644884
hsa-miR-2355-5p	taurohyodeoxycholate/tauroursodeoxycholate	0.282315482
hsa-miR-26a-5p	taurohyodeoxycholate/tauroursodeoxycholate	0.123561526
hsa-miR-320b	taurohyodeoxycholate/tauroursodeoxycholate	-0.197809424
hsa-miR-320c	taurohyodeoxycholate/tauroursodeoxycholate	-0.204583811
hsa-miR-330-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.384252392
hsa-miR-411-5p	taurohyodeoxycholate/tauroursodeoxycholate	0.348779902
hsa-miR-605-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.499322358
hsa-miR-654-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.081828744
hsa-miR-656-3p	taurohyodeoxycholate/tauroursodeoxycholate	0.552534147
hsa-miR-941	taurohyodeoxycholate/tauroursodeoxycholate	0.238321394
hsa-miR-10b-3p	tetradecanedioate	0.386289519
hsa-miR-125b-5p	tetradecanedioate	0.047323672
hsa-miR-126-3p	tetradecanedioate	0.103934776
hsa-miR-126-5p	tetradecanedioate	0.037134306
hsa-miR-15b-5p	tetradecanedioate	0.406419314
hsa-miR-181a-5p	tetradecanedioate	0.085671611
hsa-miR-199a-3pXhsa-miR-199b-3p	tetradecanedioate	0.220698185
hsa-miR-199a-5p	tetradecanedioate	0.10364673
hsa-miR-23a-3p	tetradecanedioate	0.135377024
hsa-miR-23b-3p	tetradecanedioate	0.343107063
hsa-miR-30b-5p	tetradecanedioate	0.355451698
hsa-miR-340-3p	tetradecanedioate	0.268992086
hsa-miR-656-3p	Aspartic acid	0.022976271
hsa-miR-361-3p	tetradecanedioate	0.474163073
hsa-miR-411-5p	tetradecanedioate	0.285949954
hsa-miR-494-3p	tetradecanedioate	0.308396621
hsa-miR-577	tetradecanedioate	0.648298829
hsa-miR-664a-5p	tetradecanedioate	0.096730672
hsa-miR-30b-5p	TG(41:0)	0.185638656
hsa-miR-3158-3p	TG(41:0)	-0.605854906
hsa-miR-494-3p	TG(41:0)	0.358721614
hsa-miR-577	TG(41:0)	0.429726158
hsa-miR-30a-3p	TG(42:0)	-0.762218985
hsa-miR-411-5p	TG(42:0)	0.688593847
hsa-miR-494-3p	TG(42:0)	0.804383802
hsa-miR-548av-3pXhsa-miR-548o-3p	TG(42:0)	-0.719527947
hsa-miR-660-5p	Aspartic acid	0.095458878
hsa-miR-766-5p	TG(42:0)	-0.662820663
hsa-miR-30b-5p	TG(43:0)	0.168014979
hsa-miR-30c-5p	TG(43:0)	0.136765534
hsa-miR-3158-3p	TG(43:0)	-0.583816327
hsa-miR-494-3p	TG(43:0)	0.323074545
hsa-miR-577	TG(43:0)	0.333230554
hsa-miR-126-5p	TG(43:1)	0.156178179
hsa-miR-193a-5p	TG(43:1)	0.300464085
hsa-miR-30b-5p	TG(43:1)	0.368132364
hsa-miR-3158-3p	TG(43:1)	-0.589456468
hsa-miR-411-5p	TG(43:1)	0.569786469
hsa-miR-494-3p	TG(43:1)	0.48307641
hsa-miR-660-5p	15-HETE	0.21298596
hsa-miR-577	TG(43:1)	0.393566317
hsa-miR-654-3p	TG(43:1)	0.272445885
hsa-miR-889-3p	TG(43:1)	0.263391101
hsa-miR-126-5p	TG(43:2)	0.296771223
hsa-miR-134-5p	TG(43:2)	0.450603742
hsa-miR-30b-5p	TG(43:2)	0.410135461
hsa-miR-411-5p	TG(43:2)	0.779017204
hsa-miR-494-3p	TG(43:2)	0.434679844
hsa-miR-654-3p	TG(43:2)	0.36897166
hsa-miR-744-5p	TG(43:2)	0.02030304
hsa-miR-199a-5p	TG(44:0)	0.178802117
hsa-miR-30a-3p	TG(44:0)	-0.760875887
hsa-miR-30b-5p	TG(44:0)	0.406751989
